net,length_um
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__or3_2_X_C_sky130_fd_sc_hd__o21a_2_X_B1_sky130_fd_sc_hd__a221o_2_X_B1,20.18µm
filter.x_in\[12\]_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__a31o_2_X_A3_sky130_fd_sc_hd__xnor2_2_Y_B,20.1µm
filter.y_out\[15\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__and3_2_X_B_sky130_fd_sc_hd__a21boi_2_Y_B1_N_sky130_fd_sc_hd__o32a_2_X_A2,20.02µm
filter.x_in\[3\]_sky130_fd_sc_hd__a21oi_2_B1_Y_sky130_fd_sc_hd__o31a_2_A3_A1_sky130_fd_sc_hd__a21oi_2_Y_A2_sky130_fd_sc_hd__or2_2_X_B,19.86µm
filter.x_in\[12\]_sky130_fd_sc_hd__xnor2_2_A_Y,19.84µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__nor2_2_B_Y_sky130_fd_sc_hd__xor2_2_B_X,19.82µm
filter.y_out\[11\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A,19.62µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__a31o_2_X_B1_sky130_fd_sc_hd__and2_2_X_B_sky130_fd_sc_hd__o22a_2_X_B2_sky130_fd_sc_hd__nand2b_2_Y_A_N_sky130_fd_sc_hd__and2_2_B_X,19.6µm
filter.y_out\[15\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__and3_2_X_B,19.6µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__o2bb2ai_2_B2_Y_sky130_fd_sc_hd__xor2_2_A_X_sky130_fd_sc_hd__xnor2_2_A_B,19.48µm
filter.y_out\[13\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__o31a_2_X_A3,19.48µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1,19.4µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__or2_2_X_B,19.4µm
filter.y_out\[6\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__xnor2_2_Y_B,19.4µm
filter.x_in\[4\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xnor2_2_B_Y_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__a21oi_2_Y_A1,19.34µm
filter.y_out\[5\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__nor2_2_Y_B,19.24µm
spi_in.bit_cnt\[0\],19.16µm
spi_in.shift_reg\[12\],19.1µm
filter.x_in\[10\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__a31o_2_X_A2_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__a21o_2_B1_A2_sky130_fd_sc_hd__o21ba_2_A2_B1_N,19µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__a31o_2_X_B1_sky130_fd_sc_hd__and2_2_X_B_sky130_fd_sc_hd__o22a_2_X_B2_sky130_fd_sc_hd__nand2b_2_Y_A_N_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__o211a_2_A1_X,18.98µm
filter.y_out\[15\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__and3_2_X_B_sky130_fd_sc_hd__a21boi_2_Y_A2_sky130_fd_sc_hd__o21ai_2_Y_A1_sky130_fd_sc_hd__a21o_2_X_B1,18.86µm
filter.x_in\[4\],18.82µm
filter.y_out\[13\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__xnor2_2_Y_A,18.82µm
spi_out.shift_reg\[6\],18.82µm
net2,18.82µm
net5,18.56µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_A_N_sky130_fd_sc_hd__xnor2_2_Y_A,18.36µm
filter.y_out\[4\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__and2b_2_X_B_sky130_fd_sc_hd__nand2_2_Y_A,18.24µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__a31o_2_X_B1_sky130_fd_sc_hd__and2_2_X_B_sky130_fd_sc_hd__o22a_2_X_B2_sky130_fd_sc_hd__nand2b_2_Y_A_N,18.235µm
filter.x_in\[14\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__or2_2_A_B,18.16µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_B_sky130_fd_sc_hd__o211a_2_X_C1_sky130_fd_sc_hd__or3_2_X_A,18.16µm
filter.x_in\[11\]_sky130_fd_sc_hd__nand2_2_A_Y_sky130_fd_sc_hd__and3_2_B_X_sky130_fd_sc_hd__or2_2_B_X,18.12µm
filter.x_in\[3\]_sky130_fd_sc_hd__a21oi_2_B1_Y_sky130_fd_sc_hd__o31a_2_A3_A1_sky130_fd_sc_hd__a21oi_2_Y_A1_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__o31a_2_A2_A3_sky130_fd_sc_hd__and3_2_X_C,17.9µm
filter.y_out\[13\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__xnor2_2_Y_B,17.9µm
spi_out.shift_reg\[12\],17.9µm
filter.x_in\[7\]_sky130_fd_sc_hd__and2_2_A_X_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xnor2_2_A_Y,17.76µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_A_N_sky130_fd_sc_hd__xnor2_2_Y_B,17.76µm
spi_in.bit_cnt\[3\],17.72µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__o2bb2ai_2_B2_Y_sky130_fd_sc_hd__xor2_2_A_X_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and3_2_C_A,17.68µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_B_sky130_fd_sc_hd__o211a_2_X_C1_sky130_fd_sc_hd__or3_2_X_A_sky130_fd_sc_hd__and2b_2_X_B_sky130_fd_sc_hd__a22o_2_X_A2,17.68µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__a31o_2_X_B1_sky130_fd_sc_hd__and2_2_X_B_sky130_fd_sc_hd__o22a_2_X_B2_sky130_fd_sc_hd__nand2b_2_Y_A_N_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__o211a_2_A1_X_sky130_fd_sc_hd__o31ai_2_A1_Y,17.64µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__o2bb2ai_2_B2_Y_sky130_fd_sc_hd__xor2_2_A_X,17.6µm
filter.x_in\[10\]_sky130_fd_sc_hd__nand2_2_A_Y,17.54µm
filter.x_in\[12\]_sky130_fd_sc_hd__a21oi_2_A1_B1_sky130_fd_sc_hd__and3_2_X_B_sky130_fd_sc_hd__a22o_2_X_A1_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__and2_2_X_A_sky130_fd_sc_hd__inv_2_Y_A,17.51µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xnor2_2_B_Y_sky130_fd_sc_hd__xnor2_2_B_Y,17.4µm
filter.x_in\[8\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xor2_2_A_B_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__a22o_2_X_B1,17.4µm
filter.x_in\[8\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xor2_2_A_X,17.4µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__a21oi_2_A2_A1_sky130_fd_sc_hd__or2_2_X_B_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__mux2_1_X_A1,17.36µm
filter.x_in\[9\]_sky130_fd_sc_hd__a21o_2_A1_B1,17.36µm
filter.x_in\[9\]_sky130_fd_sc_hd__xnor2_2_A_B,17.36µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__a21oi_2_A2_Y_sky130_fd_sc_hd__nor2_2_B_A,17.3µm
filter.x_in\[14\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__a21o_2_X_A1_sky130_fd_sc_hd__or2_2_X_A,17.3µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__o32a_2_A3_B2_sky130_fd_sc_hd__o21a_2_X_A2_sky130_fd_sc_hd__xor2_2_B_X,17.28µm
filter.x_in\[5\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__o21ai_2_Y_A2_sky130_fd_sc_hd__nor2_2_Y_B,17.26µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__or3_2_X_C_sky130_fd_sc_hd__o21a_2_X_A1,17.26µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_A2_sky130_fd_sc_hd__o21ai_2_Y_B1_sky130_fd_sc_hd__or2_2_X_B,17.22µm
filter.x_in\[12\]_sky130_fd_sc_hd__a21oi_2_A1_B1_sky130_fd_sc_hd__and3_2_X_B_sky130_fd_sc_hd__a22o_2_X_A1,17.2µm
filter.x_in\[5\]_sky130_fd_sc_hd__nand2_2_A_Y_sky130_fd_sc_hd__xor2_2_A_X_sky130_fd_sc_hd__xnor2_2_A_B,17.14µm
spi_out.bit_cnt\[1\],17.1µm
filter.x_in\[5\]_sky130_fd_sc_hd__nand2_2_A_Y_sky130_fd_sc_hd__xor2_2_A_X_sky130_fd_sc_hd__and2b_2_B_X,17.06µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_A1_sky130_fd_sc_hd__nor2_2_Y_A_sky130_fd_sc_hd__nor2_2_Y_B,16.94µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__xnor2_2_A_Y,16.84µm
filter.x_in\[14\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__or2_2_A_X_sky130_fd_sc_hd__and3_2_B_A_sky130_fd_sc_hd__or2_2_X_A,16.76µm
filter.y_out\[2\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__xor2_2_X_A,16.72µm
filter.y_out\[7\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__o21ai_2_Y_B1,16.72µm
filter.x_in\[9\]_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__and3_2_X_C,16.56µm
spi_out.shift_reg\[9\]_sky130_fd_sc_hd__mux2_1_A1_X,16.56µm
filter.x_in\[5\],16.52µm
spi_out.shift_reg\[5\],16.52µm
filter.y_out\[14\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A,16.49µm
filter.x_in\[3\]_sky130_fd_sc_hd__a21oi_2_B1_Y_sky130_fd_sc_hd__o31a_2_A3_X_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__nand3_2_C_A,16.46µm
spi_out.shift_reg\[12\]_sky130_fd_sc_hd__mux2_1_A1_X,16.38µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B2_sky130_fd_sc_hd__o32a_2_X_A2_sky130_fd_sc_hd__nor3_2_Y_C,16.32µm
filter.x_in\[4\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xnor2_2_B_Y_sky130_fd_sc_hd__xnor2_2_A_Y,16.3µm
filter.x_in\[4\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xnor2_2_B_Y,16.28µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__o2bb2ai_2_B2_Y_sky130_fd_sc_hd__xor2_2_A_X_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xnor2_2_Y_A,16.26µm
filter.y_out\[15\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__and3_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__xnor2_2_Y_A,16.18µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__a21oi_2_A2_A1_sky130_fd_sc_hd__or2_2_X_B_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__a21oi_2_A1_B1,16.1µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__nor2_2_B_Y_sky130_fd_sc_hd__xor2_2_B_X_sky130_fd_sc_hd__nor2_2_B_A_sky130_fd_sc_hd__a21boi_2_Y_A2,15.88µm
filter.y_out\[12\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A,15.84µm
filter.x_in\[4\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xnor2_2_B_Y_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xnor2_2_Y_B,15.8µm
filter.x_in\[10\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__a31o_2_X_A3_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__o21ai_2_B1_Y_sky130_fd_sc_hd__and2b_2_A_N_X,15.76µm
spi_out.bit_cnt\[3\],15.68µm
filter.x_in\[14\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__a21o_2_X_B1,15.64µm
filter.x_in\[5\]_sky130_fd_sc_hd__nand2_2_A_Y_sky130_fd_sc_hd__nor2_2_A_Y,15.64µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_B_sky130_fd_sc_hd__o211a_2_X_C1_sky130_fd_sc_hd__or3_2_X_C,15.56µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_A2_N,15.5µm
filter.x_in\[12\]_sky130_fd_sc_hd__a21oi_2_A1_Y_sky130_fd_sc_hd__or3_2_B_X_sky130_fd_sc_hd__xnor2_2_A_B,15.485µm
filter.y_out\[10\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__xnor2_2_Y_B,15.38µm
filter.y_out\[7\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__nand2_2_Y_A_sky130_fd_sc_hd__or2_2_X_B,15.38µm
filter.y_out\[8\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__xnor2_2_Y_A,15.32µm
spi_out.shift_reg\[7\]_sky130_fd_sc_hd__mux2_1_A1_X,15.3µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xnor2_2_B_Y_sky130_fd_sc_hd__xnor2_2_B_Y_sky130_fd_sc_hd__or2_2_A_B,15.28µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__o32a_2_A3_B2_sky130_fd_sc_hd__o21a_2_X_B1_sky130_fd_sc_hd__nand2_2_Y_B_sky130_fd_sc_hd__xnor2_2_Y_A,15.14µm
filter.y_out\[15\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__and3_2_X_B_sky130_fd_sc_hd__a21boi_2_Y_A2_sky130_fd_sc_hd__o21ai_2_Y_A2,15.12µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__or3_2_X_C_sky130_fd_sc_hd__o21a_2_X_A2_sky130_fd_sc_hd__o21ai_2_Y_B1_sky130_fd_sc_hd__or2_2_X_B,15.06µm
filter.x_in\[4\]_sky130_fd_sc_hd__and2b_2_B_X_sky130_fd_sc_hd__a21o_2_B1_X,15.02µm
filter.x_in\[7\]_sky130_fd_sc_hd__nor2_2_A_Y_sky130_fd_sc_hd__or2_2_B_X,15.02µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__or3_2_X_B,14.96µm
filter.x_in\[14\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__or2_2_A_X_sky130_fd_sc_hd__and3_2_B_C,14.9µm
filter.y_out\[7\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__nand2_2_Y_A,14.88µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__o21ai_2_Y_A2,14.87µm
filter.y_out\[15\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__and3_2_X_A_sky130_fd_sc_hd__or3_2_X_A,14.84µm
filter.y_out\[9\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__xor2_2_X_B,14.78µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__o21ai_2_Y_B1_sky130_fd_sc_hd__nand2_2_Y_B_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__nor2_2_Y_B,14.76µm
filter.x_in\[4\]_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__a21oi_2_Y_A2,14.76µm
filter.x_in\[9\]_sky130_fd_sc_hd__a21o_2_A1_X_sky130_fd_sc_hd__nand2b_2_B_Y_sky130_fd_sc_hd__xnor2_2_A_Y,14.76µm
spi_out.shift_reg\[2\],14.68µm
filter.y_out\[5\]_sky130_fd_sc_hd__dfrtp_2_Q_D,14.64µm
filter.x_in\[13\]_sky130_fd_sc_hd__nand2_2_A_Y_sky130_fd_sc_hd__nand3_2_B_C,14.48µm
filter.y_out\[8\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_B,14.46µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__and2b_2_A_N_X,14.3µm
filter.x_in\[4\]_sky130_fd_sc_hd__xnor2_2_A_Y,14.22µm
filter.x_in\[4\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xnor2_2_B_Y_sky130_fd_sc_hd__o21a_2_A1_B1_sky130_fd_sc_hd__or3b_2_X_B,14.22µm
filter.y_out\[6\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__nand2_2_Y_B,14.22µm
spi_out.bit_cnt\[4\],14.18µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_A2_sky130_fd_sc_hd__o21ai_2_Y_B1_sky130_fd_sc_hd__or2_2_X_A_sky130_fd_sc_hd__a21oi_2_Y_A2,14.14µm
filter.y_out\[11\]_sky130_fd_sc_hd__dfrtp_2_Q_D,14.14µm
filter.y_out\[14\]_sky130_fd_sc_hd__dfrtp_2_Q_D,14.14µm
filter.x_in\[13\]_sky130_fd_sc_hd__nand2_2_A_Y,14.1µm
spi_out.shift_reg\[11\],14.1µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__o32a_2_A3_B2_sky130_fd_sc_hd__o21a_2_X_A2,14.08µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_A1,14.02µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__o2bb2ai_2_B2_Y_sky130_fd_sc_hd__xor2_2_A_X_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xnor2_2_Y_B,14µm
filter.x_in\[14\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__or2_2_A_X,13.92µm
filter.x_in\[11\]_sky130_fd_sc_hd__nand2_2_A_Y_sky130_fd_sc_hd__a21oi_2_A2_Y,13.76µm
filter.x_in\[6\],13.76µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__o32a_2_A3_B1_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__o21ba_2_X_A2,13.56µm
filter.x_in\[7\]_sky130_fd_sc_hd__and2_2_A_X_sky130_fd_sc_hd__a22o_2_B2_A2_sky130_fd_sc_hd__o21ai_2_Y_A1,13.56µm
filter.y_out\[12\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__a21o_2_X_B1,13.54µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__or3_2_X_C_sky130_fd_sc_hd__o21a_2_X_B1_sky130_fd_sc_hd__a221o_2_X_C1,13.46µm
spi_out.shift_reg\[14\]_sky130_fd_sc_hd__mux2_1_A1_X,13.46µm
filter.x_in\[10\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__a31o_2_X_A2_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__a21o_2_B1_A2_sky130_fd_sc_hd__o21ba_2_A2_B1_N_sky130_fd_sc_hd__nand2_2_A_Y_sky130_fd_sc_hd__o21a_2_B1_X_sky130_fd_sc_hd__nand2_2_B_Y,13.42µm
filter.x_in\[12\]_sky130_fd_sc_hd__a21oi_2_A1_B1_sky130_fd_sc_hd__and3_2_X_B,13.12µm
filter.x_in\[3\]_sky130_fd_sc_hd__a21oi_2_B1_Y_sky130_fd_sc_hd__o31a_2_A3_X_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__a21o_2_B1_X,13.06µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_A_N,12.96µm
net47,12.96µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__a21oi_2_A2_A1_sky130_fd_sc_hd__or2_2_X_B_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__xor2_2_X_B,12.94µm
filter.x_in\[6\]_sky130_fd_sc_hd__nor2_2_A_Y_sky130_fd_sc_hd__nor2_2_B_Y,12.86µm
