Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_85_225,VGND,li1,111.7800,244.8000,0.000137
FILLER_85_223,VGND,li1,108.3300,244.8000,0.000131
FILLER_85_217,VGND,li1,106.7200,244.8000,0.000131
FILLER_85_205,VGND,li1,102.5800,244.8000,0.000126
FILLER_85_193,VGND,li1,97.0600,244.8000,0.000117
FILLER_85_181,VGND,li1,91.5400,244.8000,0.000111
FILLER_85_169,VGND,li1,86.0200,244.8000,0.000104
FILLER_85_167,VGND,li1,82.5700,244.8000,0.000098
FILLER_85_161,VGND,li1,80.9600,244.8000,0.000098
FILLER_85_149,VGND,li1,76.8200,244.8000,0.000092
FILLER_85_137,VGND,li1,71.3000,244.8000,0.000084
FILLER_85_125,VGND,li1,65.7800,244.8000,0.000078
FILLER_85_113,VGND,li1,60.2600,244.8000,0.000071
FILLER_85_111,VGND,li1,56.8100,244.8000,0.000064
FILLER_85_105,VGND,li1,55.2000,244.8000,0.000064
FILLER_85_93,VGND,li1,51.0600,244.8000,0.000059
FILLER_85_81,VGND,li1,45.5400,244.8000,0.000051
FILLER_85_69,VGND,li1,40.0200,244.8000,0.000045
FILLER_85_57,VGND,li1,34.5000,244.8000,0.000038
FILLER_85_55,VGND,li1,31.0500,244.8000,0.000032
FILLER_85_51,VGND,li1,29.9000,244.8000,0.000032
FILLER_85_39,VGND,li1,26.2200,244.8000,0.000027
FILLER_85_27,VGND,li1,20.7000,244.8000,0.000020
FILLER_85_15,VGND,li1,15.1800,244.8000,0.000013
FILLER_85_3,VGND,li1,9.6600,244.8000,0.000013
FILLER_84_525,VGND,li1,248.4000,239.3600,0.000148
FILLER_84_513,VGND,li1,244.2600,239.3600,0.000148
FILLER_84_501,VGND,li1,238.7400,239.3600,0.000148
FILLER_84_489,VGND,li1,233.2200,239.3600,0.000148
FILLER_84_477,VGND,li1,227.7000,239.3600,0.000148
FILLER_84_475,VGND,li1,224.2500,239.3600,0.000148
FILLER_84_469,VGND,li1,222.6400,239.3600,0.000148
FILLER_84_457,VGND,li1,218.5000,239.3600,0.000148
FILLER_84_445,VGND,li1,212.9800,239.3600,0.000148
FILLER_84_433,VGND,li1,207.4600,239.3600,0.000148
FILLER_84_421,VGND,li1,201.9400,239.3600,0.000148
FILLER_84_419,VGND,li1,198.4900,239.3600,0.000147
FILLER_84_413,VGND,li1,196.8800,239.3600,0.000147
FILLER_84_401,VGND,li1,192.7400,239.3600,0.000146
FILLER_84_389,VGND,li1,187.2200,239.3600,0.000145
FILLER_84_383,VGND,li1,182.3900,239.3600,0.000144
FILLER_84_375,VGND,li1,179.8600,239.3600,0.000143
FILLER_84_365,VGND,li1,174.3400,239.3600,0.000131
FILLER_84_361,VGND,li1,172.2700,239.3600,0.000123
FILLER_84_353,VGND,li1,169.7400,239.3600,0.000112
FILLER_84_333,VGND,li1,158.9300,239.3600,0.000163
FILLER_84_327,VGND,li1,157.3200,239.3600,0.000170
FILLER_84_315,VGND,li1,153.1800,239.3600,0.000179
FILLER_84_299,VGND,li1,143.5200,239.3600,0.000193
FILLER_84_287,VGND,li1,140.3000,239.3600,0.000192
FILLER_84_281,VGND,li1,135.0100,239.3600,0.000187
FILLER_84_269,VGND,li1,132.0200,239.3600,0.000185
FILLER_84_257,VGND,li1,123.9700,239.3600,0.000180
FILLER_84_253,VGND,li1,122.8200,239.3600,0.000177
FILLER_84_251,VGND,li1,121.2100,239.3600,0.000177
FILLER_84_245,VGND,li1,119.6000,239.3600,0.000175
FILLER_84_233,VGND,li1,115.4600,239.3600,0.000171
FILLER_84_221,VGND,li1,109.9400,239.3600,0.000164
FILLER_84_209,VGND,li1,104.4200,239.3600,0.000156
FILLER_84_197,VGND,li1,98.9000,239.3600,0.000148
FILLER_84_195,VGND,li1,95.4500,239.3600,0.000141
FILLER_84_189,VGND,li1,93.8400,239.3600,0.000141
FILLER_84_177,VGND,li1,89.7000,239.3600,0.000134
FILLER_84_165,VGND,li1,84.1800,239.3600,0.000124
FILLER_84_153,VGND,li1,78.6600,239.3600,0.000117
FILLER_84_141,VGND,li1,73.1400,239.3600,0.000108
FILLER_84_139,VGND,li1,69.6900,239.3600,0.000100
FILLER_84_133,VGND,li1,68.0800,239.3600,0.000100
FILLER_84_121,VGND,li1,63.9400,239.3600,0.000094
FILLER_84_109,VGND,li1,58.4200,239.3600,0.000083
FILLER_84_97,VGND,li1,52.9000,239.3600,0.000076
FILLER_84_85,VGND,li1,47.3800,239.3600,0.000067
FILLER_84_83,VGND,li1,43.9300,239.3600,0.000059
FILLER_84_77,VGND,li1,42.3200,239.3600,0.000059
FILLER_84_65,VGND,li1,38.1800,239.3600,0.000053
FILLER_84_53,VGND,li1,32.6600,239.3600,0.000044
FILLER_84_41,VGND,li1,27.1400,239.3600,0.000033
FILLER_84_29,VGND,li1,21.6200,239.3600,0.000025
FILLER_84_27,VGND,li1,18.1700,239.3600,0.000021
FILLER_84_15,VGND,li1,15.1800,239.3600,0.000016
FILLER_84_3,VGND,li1,9.6600,239.3600,0.000016
FILLER_83_529,VGND,li1,249.3200,239.3600,0.000148
FILLER_83_517,VGND,li1,246.1000,239.3600,0.000148
FILLER_83_505,VGND,li1,240.5800,239.3600,0.000148
FILLER_83_503,VGND,li1,237.1300,239.3600,0.000148
